ActivityName SubjectID tBodyAccMeanX tBodyAccMeanY tBodyAccMeanZ tBodyAccStdX tBodyAccStdY tBodyAccStdZ tGravityAccMeanX tGravityAccMeanY tGravityAccMeanZ tGravityAccStdX tGravityAccStdY tGravityAccStdZ tBodyAccJerkMeanX tBodyAccJerkMeanY tBodyAccJerkMeanZ tBodyAccJerkStdX tBodyAccJerkStdY tBodyAccJerkStdZ tBodyGyroMeanX tBodyGyroMeanY tBodyGyroMeanZ tBodyGyroStdX tBodyGyroStdY tBodyGyroStdZ tBodyGyroJerkMeanX tBodyGyroJerkMeanY tBodyGyroJerkMeanZ tBodyGyroJerkStdX tBodyGyroJerkStdY tBodyGyroJerkStdZ tBodyAccMagMean tBodyAccMagStd tGravityAccMagMean tGravityAccMagStd tBodyAccJerkMagMean tBodyAccJerkMagStd tBodyGyroMagMean tBodyGyroMagStd tBodyGyroJerkMagMean tBodyGyroJerkMagStd fBodyAccMeanX fBodyAccMeanY fBodyAccMeanZ fBodyAccStdX fBodyAccStdY fBodyAccStdZ fBodyAccJerkMeanX fBodyAccJerkMeanY fBodyAccJerkMeanZ fBodyAccJerkStdX fBodyAccJerkStdY fBodyAccJerkStdZ fBodyGyroMeanX fBodyGyroMeanY fBodyGyroMeanZ fBodyGyroStdX fBodyGyroStdY fBodyGyroStdZ fBodyAccMagMean fBodyAccMagStd fBodyBodyAccJerkMagMean fBodyBodyAccJerkMagStd fBodyBodyGyroMagMean fBodyBodyGyroMagStd fBodyBodyGyroJerkMagMean fBodyBodyGyroJerkMagStd
1566 WALKING 0.30363491 -0.014656769 -0.042613832 -0.21530926 0.12091731 -0.2186594 0.94257515 -0.25166426 -0.018301776 -0.9851838 -0.9844942 -0.97306309 0.10305991 -0.084826191 -0.10391814 -0.050928555 0.070493893 -0.54737849 0.048135448 -0.082637884 0.12433628 -0.49519683 -0.075819651 -0.29826376 0.20131231 -0.14407341 -0.14596898 -0.22613905 -0.3381877 -0.32594319 -0.067429345 -0.24842236 -0.067429345 -0.24842236 -0.11932781 -0.051215632 -0.17635239 -0.21538294 -0.30820062 -0.35804112 -0.1536799 0.02881646 -0.35171428 -0.24092268 0.096873046 -0.20958754 -0.098026793 -0.11568025 -0.52163833 -0.085198123 0.19289931 -0.57042077 -0.27632783 -0.11043286 -0.20879994 -0.56715256 -0.06158194 -0.39435631 -0.18015689 -0.40652713 -0.052196241 -0.056738314 -0.23629253 -0.33644829 -0.35710169 -0.40498368 1
1567 WALKING 0.30368927 -0.0042428053 -0.15085028 -0.95650333 -0.83867155 -0.94300953 0.6182581 0.40950272 0.4812985 -0.90544971 -0.85046281 -0.91527246 0.098998778 -0.074612565 -0.0073366086 -0.98969999 -0.98115962 -0.99574605 -0.042681542 -0.15263343 0.20315388 -0.99621609 -0.97820247 -0.97771988 -0.10305335 -0.011939118 -0.062791658 -0.99592893 -0.98907867 -0.99323089 -0.91595384 -0.89361999 -0.91595384 -0.89361999 -0.99107291 -0.98994373 -0.93617751 -0.96711724 -0.99314699 -0.98932118 -0.9677791 -0.87902803 -0.98069583 -0.95235854 -0.82955267 -0.93038551 -0.98835635 -0.98103161 -0.99519463 -0.99249781 -0.98267927 -0.99473074 -0.9939928 -0.97374029 -0.98158671 -0.99699378 -0.98157382 -0.97832539 -0.90549594 -0.90262603 -0.99033636 -0.98782658 -0.96910523 -0.97115637 -0.98956557 -0.98918242 4
1568 WALKING 0.30383319 0.1036482 -0.24533103 -0.75599409 -0.64257064 -0.6955007 -0.33939193 0.6970974 0.70209116 -0.78654516 -0.78429151 -0.68993069 -0.048777316 0.14548517 0.10475315 -0.83892922 -0.79581029 -0.8821034 -0.036936103 -0.057546422 -0.052175402 -0.63256602 -0.78301797 -0.62485358 -0.79429092 0.069186911 -0.21966787 -0.67295977 -0.87982746 -0.85893273 -0.63496006 -0.70007559 -0.63496006 -0.70007559 -0.85112159 -0.79163541 -0.71573909 -0.43782608 -0.87102635 -0.73505633 -0.77764042 -0.65641474 -0.74389472 -0.74773772 -0.65709837 -0.69274327 -0.84128694 -0.77748827 -0.86899322 -0.8509183 -0.83732236 -0.89370215 -0.35965028 -0.79638339 -0.6394989 -0.73703623 -0.77656454 -0.65428401 -0.71639747 -0.73690231 -0.83435446 -0.74626649 -0.41740016 -0.55289109 -0.73301366 -0.75641948 6
1569 WALKING_UPSTAIRS 0.3038402 -0.017496054 -0.10323135 -0.98043123 -0.98687005 -0.97166776 -0.34769296 0.78712405 0.59420063 -0.97819012 -0.98994031 -0.96280362 0.088512764 0.016490692 -0.020778979 -0.98389521 -0.98035481 -0.98729878 0.0044466218 -0.18896675 0.26041646 -0.96808134 -0.96927068 -0.89414622 -0.12087517 -0.027984846 -0.11517608 -0.99357514 -0.9881622 -0.99382716 -0.97660875 -0.9834327 -0.97660875 -0.9834327 -0.98525284 -0.98533713 -0.89976325 -0.88658942 -0.99135594 -0.98979877 -0.98080223 -0.98192263 -0.97411404 -0.98009877 -0.98986629 -0.97148308 -0.98412544 -0.97999315 -0.98539734 -0.98505533 -0.98225478 -0.98770291 -0.96441057 -0.97664097 -0.90872469 -0.96926106 -0.9654739 -0.89917181 -0.98005852 -0.98751276 -0.983641 -0.98661966 -0.92694974 -0.88240274 -0.99012459 -0.98962211 6
1570 WALKING 0.30388542 0.0027680377 -0.038613087 -0.16865626 0.19033573 -0.1404726 0.93719527 -0.26621211 -0.03442325 -0.98228157 -0.97078768 -0.96034794 0.019032962 0.074249122 0.29578635 -0.16651885 0.17001521 -0.43981611 -0.017927118 0.10532781 0.079664131 -0.45932476 0.034665288 -0.32584284 -0.087034968 -0.29115427 0.29803128 -0.1951596 -0.26988336 -0.36233493 -0.017610633 -0.14299831 -0.017610633 -0.14299831 -0.10161814 -0.10006713 -0.099273959 -0.16899804 -0.27478233 -0.2855736 -0.23666293 0.095769616 -0.16416393 -0.14326479 0.16319435 -0.19593143 -0.24427471 0.013201164 -0.39531278 -0.15971427 0.26048314 -0.48149697 -0.36094486 -0.028597978 -0.19121952 -0.49125647 0.064627021 -0.43796308 -0.075130477 -0.31689723 -0.1027928 -0.097456627 -0.21108422 -0.28294851 -0.28965059 -0.33084143 1
1571 SITTING 0.30447714 -0.017665493 -0.089242297 -0.3217303 0.041881961 -0.5805404 0.9729008 -0.054432724 0.10650479 -0.97863593 -0.9798057 -0.96724261 0.016915926 -0.29227639 0.28551136 -0.095090292 -0.12849852 -0.77478502 -0.11354618 0.04500424 0.093591504 -0.46005392 -0.63261468 -0.66626415 -0.055232185 -0.061000056 -0.089976788 -0.3987469 -0.80086461 -0.59324319 -0.20287963 -0.43983803 -0.20287963 -0.43983803 -0.26451886 -0.11171001 -0.46862799 -0.50506994 -0.64402412 -0.6813476 -0.3175677 -0.039847734 -0.58605576 -0.32330599 0.017779878 -0.61072432 -0.21639064 -0.17188578 -0.74501401 -0.053345347 -0.13891708 -0.80378984 -0.31800309 -0.67098989 -0.60841783 -0.50512681 -0.61326798 -0.71806692 -0.35979116 -0.57745977 -0.10941869 -0.12050114 -0.57126266 -0.54520912 -0.67205394 -0.71636088 1
1572 LAYING 0.30488738 -0.048335772 -0.075128461 -0.28526078 0.25673149 -0.45010879 0.95291418 -0.23099264 0.031286341 -0.97947338 -0.98192775 -0.96289955 0.23396936 -0.25146154 -0.12423805 -0.16039012 0.12978855 -0.52226146 0.011825503 -0.14484317 0.19701447 -0.48509961 -0.36750609 -0.25270331 0.10230075 0.19283322 -0.67851199 -0.22377864 -0.35009915 0.11505836 -0.1341108 -0.20517974 -0.1341108 -0.20517974 -0.16784882 -0.043970834 -0.29406511 -0.40429374 -0.24497068 -0.28416014 -0.20269268 0.28297958 -0.41325084 -0.32047154 0.16256276 -0.51889939 -0.1439104 0.10490987 -0.47454772 -0.25745915 0.079049095 -0.56811031 -0.260463 -0.31089435 0.065747695 -0.55909092 -0.40964126 -0.4619274 -0.16190028 -0.35397573 -0.020845108 -0.077364805 -0.3108265 -0.59692182 -0.25296047 -0.38019207 1
1573 SITTING 0.30506435 -0.0056742337 -0.07407593 -0.19175194 0.054336697 -0.3430698 0.94438536 -0.24406951 0.085334019 -0.96715603 -0.93451107 -0.96585045 0.43684316 -0.15674753 0.32116714 -0.36898478 -0.21904945 -0.73734098 0.20070735 -0.084084479 0.11512421 -0.23817501 -0.49837014 -0.26867462 -0.21781025 -0.1554083 -0.025833345 -0.45113446 -0.84053519 -0.50485958 -0.11615176 -0.17479106 -0.11615176 -0.17479106 -0.35967 -0.47031568 -0.16113327 -0.39363825 -0.64475157 -0.73529172 -0.23770861 -0.0092087497 -0.47714836 -0.17423184 0.02057752 -0.32490039 -0.42271915 -0.2576991 -0.69615702 -0.36880495 -0.22864586 -0.77917452 -0.20016559 -0.66072836 -0.24168101 -0.2564206 -0.42363018 -0.34453349 -0.31067652 -0.23576407 -0.39927115 -0.579432 -0.48019678 -0.43944849 -0.70582651 -0.80005122 2
1574 LAYING 0.30516403 -0.011983644 -0.13092621 -0.94426908 -0.98070754 -0.96059013 -0.55049363 0.90086815 0.42896137 -0.94821503 -0.99249963 -0.97036029 0.10019374 0.0051910837 -0.019594219 -0.98093947 -0.97393249 -0.97971432 -0.020799572 -0.12148542 0.10484866 -0.98102747 -0.96380866 -0.984309 -0.099091426 -0.041015111 -0.059131628 -0.9604357 -0.98114817 -0.99111535 -0.94595709 -0.95935658 -0.94595709 -0.95935658 -0.97814241 -0.98266897 -0.96749471 -0.95711967 -0.97743769 -0.97824953 -0.96044494 -0.97406626 -0.96877638 -0.9385909 -0.98525499 -0.95809582 -0.98290918 -0.97265635 -0.97627227 -0.9804117 -0.97759034 -0.98179041 -0.96882139 -0.97289982 -0.98559976 -0.98545582 -0.95920049 -0.98512516 -0.96631788 -0.96066713 -0.98057258 -0.98461154 -0.96679228 -0.95791067 -0.9799687 -0.97667274 6
1575 STANDING 0.30535108 -0.02877999 -0.17328018 -0.10643375 0.2068702 -0.40248173 0.93837088 -0.24602495 -0.011980521 -0.97863337 -0.9676768 -0.88015116 -0.21883913 0.37901902 -0.22029239 -0.23102273 -0.077487478 -0.69909847 -0.18735137 -0.096782443 0.027003646 -0.34414975 -0.35372996 -0.062831347 -0.11566242 0.005521803 -0.29117051 -0.33131014 -0.63114389 -0.078680921 -0.0081671709 -0.18531441 -0.0081671709 -0.18531441 -0.24028699 -0.33974602 -0.14317742 -0.37181597 -0.42686747 -0.55428274 -0.20917349 0.1538555 -0.49763003 -0.068948802 0.15819617 -0.39832427 -0.30266412 -0.14758185 -0.6626501 -0.22477924 -0.061321418 -0.73447659 -0.23545162 -0.45008699 0.073185686 -0.37987914 -0.30524582 -0.19767976 -0.23175267 -0.28669821 -0.28677054 -0.41879769 -0.38102695 -0.47477528 -0.55945042 -0.57886297 2
1576 STANDING 0.30557077 -0.066955645 -0.11324359 -0.047753693 0.2999634 -0.26431272 0.94545027 -0.22833295 -0.0067243648 -0.95729756 -0.92577018 -0.92783082 -0.38446739 0.0099636813 -0.20144848 -0.16429264 -0.060772685 -0.69650113 0.095819997 -0.24337973 0.071907268 -0.37885576 -0.3701625 -0.11026568 -0.27184242 -0.03880297 -0.28395644 -0.34721535 -0.62022093 -0.070850828 0.07126724 -0.09633176 0.07126724 -0.09633176 -0.20029903 -0.29571714 -0.18655143 -0.38265603 -0.41279466 -0.58303922 -0.10913113 0.04245553 -0.44123799 -0.024537409 0.33768527 -0.23254636 -0.27982195 -0.18522312 -0.67937158 -0.12259848 0.010412059 -0.71127651 -0.24136955 -0.48703324 0.058519726 -0.42273373 -0.31204715 -0.25454928 -0.066849328 -0.25352695 -0.29593812 -0.29984245 -0.39005683 -0.48517357 -0.57937722 -0.61625426 2
1577 WALKING 0.30583985 -0.0021923253 -0.12497137 -0.30930011 0.19143432 -0.31795237 0.92237373 -0.30392369 -0.097183662 -0.96704078 -0.92718071 -0.96616525 0.13383073 -0.56498991 -0.13696952 -0.059177779 0.11609159 -0.44667713 -0.02516353 -0.12737711 0.023869069 -0.42570674 -0.090699791 -0.36942266 -0.083660425 0.14849533 -0.24718466 -0.10671687 -0.28061149 -0.41874713 -0.15146531 -0.19873858 -0.15146531 -0.19873858 -0.11655083 0.047762331 -0.1865596 -0.15254828 -0.27066605 -0.27080624 -0.21645357 0.19261034 -0.34977674 -0.34947325 0.11536837 -0.35413339 -0.1428623 -0.028470093 -0.4150831 -0.05551051 0.19736111 -0.47534116 -0.29651827 -0.14237767 -0.27920785 -0.46689867 -0.066585814 -0.4596137 -0.044973613 -0.42559856 0.073891178 0.011101791 -0.16569429 -0.29105689 -0.29082637 -0.29373048 1
1578 SITTING 0.30611912 -0.007766932 -0.23988195 -0.95861906 -0.81417766 -0.73136791 0.95380121 -0.10421048 0.18143135 -0.989475 -0.98423588 -0.92753178 0.080537489 0.10095426 -0.1415323 -0.92756012 -0.90348292 -0.96072344 -0.14402313 -0.11047753 0.035287591 -0.60581709 -0.93528676 -0.86560004 0.092400012 -0.0065947812 -0.011738062 -0.90911857 -0.97590288 -0.93351904 -0.84587279 -0.72831826 -0.84587279 -0.72831826 -0.9352035 -0.91371959 -0.71515857 -0.53377143 -0.95125288 -0.94499283 -0.94708761 -0.82408594 -0.83011935 -0.96414706 -0.81979711 -0.70536517 -0.93088495 -0.90680301 -0.95898097 -0.93036514 -0.90629532 -0.96072042 -0.62398204 -0.94300082 -0.87624864 -0.60637308 -0.93124253 -0.87434126 -0.80796551 -0.73331891 -0.91677499 -0.90876723 -0.68143513 -0.52636427 -0.95114603 -0.94092955 5
1579 STANDING 0.30613493 0.0072380232 -0.080404132 0.34931901 -0.18916638 -0.35360758 0.96117748 -0.031731797 0.013261534 -0.95059481 -0.93851105 -0.96547837 0.47726717 0.19726444 0.24325844 -0.029589284 -0.21947141 -0.53327884 0.44506472 -0.019478974 0.097799901 -0.69645219 -0.44616509 -0.42921949 0.005278638 -0.13397653 -0.12379099 -0.56444864 -0.51126092 -0.23893396 0.23183534 0.16061713 0.23183534 0.16061713 -0.17065077 -0.13281435 -0.27332866 -0.51614269 -0.48017701 -0.49603722 0.13000246 -0.22308376 -0.3611901 0.42649684 -0.22235721 -0.401268 -0.11862386 -0.34031518 -0.49671195 -0.023157151 -0.14367501 -0.56732263 -0.54302708 -0.42118939 -0.30799385 -0.74842336 -0.46608138 -0.52733688 0.15900781 -0.019186859 -0.080447798 -0.21070166 -0.47886489 -0.63292113 -0.50862623 -0.5149439 3
1580 LAYING 0.30626805 -0.023399209 -0.10988232 -0.34485414 0.017114193 -0.62926478 0.9614802 -0.19132382 0.009915559 -0.9828123 -0.95673634 -0.97641536 -0.19003969 -0.25099398 -0.10566068 -0.08373828 -0.11102387 -0.77266246 -0.058803931 -0.0087129132 0.06690862 -0.61819358 -0.39629445 -0.50414555 -0.079704171 -0.19519617 -0.0029927107 -0.47911847 -0.54297052 -0.37912331 -0.2651465 -0.31737316 -0.2651465 -0.31737316 -0.27225916 -0.060318091 -0.41750482 -0.52929631 -0.49551396 -0.5524696 -0.15971217 0.04458174 -0.64778468 -0.43411112 -0.062440589 -0.64770234 -0.084679131 -0.12880871 -0.73430209 -0.16692606 -0.15334126 -0.81199064 -0.50258952 -0.37749072 -0.3516096 -0.65493014 -0.41245951 -0.61136743 -0.24788735 -0.46578712 -0.0028582812 -0.14492471 -0.51563683 -0.62312541 -0.54748044 -0.59101982 1
1581 WALKING_DOWNSTAIRS 0.30643156 0.027459372 -0.10407181 -0.96389168 -0.79934644 -0.92792394 0.94130964 -0.28529179 0.077148863 -0.9825647 -0.93000838 -0.98548123 0.053841543 0.034058903 0.036084997 -0.94500908 -0.86702872 -0.95765878 -0.046437834 -0.043868931 0.022950301 -0.8479393 -0.90270637 -0.84467688 -0.10169762 -0.012289279 -0.056334649 -0.86876724 -0.95039704 -0.91917322 -0.89233296 -0.87430888 -0.89233296 -0.87430888 -0.91985452 -0.92957789 -0.84593669 -0.84004547 -0.92169339 -0.93011665 -0.95463854 -0.82678 -0.93678065 -0.96824233 -0.79762394 -0.9276353 -0.94178657 -0.8728142 -0.9540821 -0.95415278 -0.86947845 -0.9595571 -0.82080702 -0.9093524 -0.87181198 -0.85669376 -0.89937557 -0.85066517 -0.88499371 -0.88693367 -0.92062851 -0.94237147 -0.87442596 -0.84520913 -0.93636939 -0.92684677 5
1582 LAYING 0.30669023 -0.023277838 -0.1955771 0.017475408 0.28332483 -0.29626504 0.92015335 -0.35418421 -0.020328394 -0.90749267 -0.84485801 -0.76154279 0.42256037 -0.13695713 -0.089979537 -0.04249755 0.15506458 -0.52409685 -0.53693647 0.23265374 0.014412287 -0.38897474 -0.28420507 -0.29756047 -0.37409716 -0.022827125 0.30913249 -0.1066305 -0.43408936 -0.2179695 0.050082176 0.13729336 0.050082176 0.13729336 -0.10792953 0.036140873 -0.10239117 -0.089262915 -0.302435 -0.40731564 0.034862971 0.26073443 -0.38793636 0.010576882 0.21396726 -0.3017509 -0.099655829 0.14755305 -0.52886875 -0.067057937 0.080514898 -0.51846822 -0.093327247 -0.33837692 -0.082998046 -0.48822635 -0.25769211 -0.44865699 0.19600448 -0.073981153 0.10130347 -0.06017857 -0.14222727 -0.20918004 -0.43093135 -0.41862429 2
1583 WALKING_DOWNSTAIRS 0.3067724 0.0027934938 -0.12185912 -0.38727092 0.065222666 -0.33869584 0.87900379 -0.38808453 -0.18143354 -0.95549158 -0.93399498 -0.92021102 0.026637995 0.080593679 -0.078878581 -0.468642 -0.34147761 -0.68789661 0.31811227 -0.40587592 -0.071840666 -0.16018106 -0.54694949 -0.31337474 -0.28881054 -0.064057487 0.017570838 -0.56533289 -0.76736187 -0.60006461 -0.22214483 -0.32521403 -0.22214483 -0.32521403 -0.4705867 -0.4565244 -0.15353594 -0.074031376 -0.66964033 -0.75771723 -0.45677255 -0.1208741 -0.46610985 -0.3618078 0.086280403 -0.32389648 -0.49255424 -0.37713756 -0.64426718 -0.4904607 -0.34596111 -0.73144904 -0.270401 -0.602604 -0.32678257 -0.1468015 -0.51881955 -0.37170586 -0.29391237 -0.44807084 -0.45732619 -0.45848983 -0.38825599 -0.050888908 -0.7609818 -0.76938075 2
1584 STANDING 0.30678646 0.099754984 -0.1017713 0.44353951 0.13772826 -0.3201055 0.93550729 -0.16405193 0.024673267 -0.90091953 -0.80447273 -0.79505851 0.13522524 0.12411995 -0.12100242 0.10755355 0.048177704 -0.55602641 0.5473909 -0.40223868 -0.036138379 -0.51179328 -0.41302315 -0.15735651 -0.16054248 0.13647038 -0.028921613 -0.30327928 -0.53832103 0.098903156 0.33518731 0.39354963 0.33518731 0.39354963 0.007414907 -0.097394417 -0.072124249 -0.36345613 -0.3303356 -0.48221602 0.065758987 0.12034019 -0.37282584 0.56756681 0.074975399 -0.34429867 -0.052050631 -0.070983543 -0.53669122 0.1684259 0.10802244 -0.57274265 -0.3222379 -0.40462989 0.083820665 -0.57322237 -0.42239327 -0.33075924 0.23369167 0.25820409 0.019148841 -0.27395772 -0.39491295 -0.45083308 -0.4649907 -0.54346094 3
1585 WALKING 0.30699599 -0.01378698 -0.18016197 -0.23902985 0.072865343 -0.24720444 0.94193674 -0.25575938 -0.026832917 -0.98783704 -0.993833 -0.95108339 0.46707036 -0.37921519 -0.12680689 -0.10057023 -0.033826936 -0.54400891 -0.019691717 -0.16320524 0.099528543 -0.49171175 -0.065042631 -0.31606302 -0.14267476 0.39578343 -0.21212991 -0.24170042 -0.35470816 -0.39392242 -0.10480876 -0.25305003 -0.10480876 -0.25305003 -0.15146378 -0.16172564 -0.16295412 -0.25447801 -0.31433045 -0.41836589 -0.1707477 0.01859811 -0.35554991 -0.2675901 0.0333544 -0.24801824 -0.17595284 -0.13843892 -0.49953681 -0.10160387 0.016051207 -0.58656564 -0.39788691 -0.04088927 -0.25003562 -0.52210762 -0.08680965 -0.4016197 -0.15167709 -0.4324654 -0.11944835 -0.22363449 -0.30220288 -0.3493227 -0.41761345 -0.46060184 1
1586 LAYING 0.30756925 -0.01510003 -0.11714995 -0.40721207 0.088594467 -0.64270148 0.96718029 -0.18740718 0.024305866 -0.98480282 -0.97818034 -0.97695018 0.17564151 0.020896045 0.033424217 -0.25487625 -0.078517549 -0.7861514 0.14756546 -0.097175453 0.056047175 -0.30780985 -0.4819713 -0.52421095 -0.034368592 -0.15219635 0.024492494 -0.3666447 -0.67540276 -0.47225716 -0.28910732 -0.31829039 -0.28910732 -0.31829039 -0.33060541 -0.2064177 -0.29965815 -0.29089833 -0.54389866 -0.63784301 -0.31261551 0.0092973775 -0.68256533 -0.44887776 0.060389643 -0.64829468 -0.26364057 -0.15529431 -0.75507153 -0.31315355 -0.055037408 -0.81693996 -0.25789134 -0.54867309 -0.42189333 -0.32821745 -0.4482808 -0.60654153 -0.32554349 -0.41958979 -0.25499593 -0.15355094 -0.39652577 -0.3419067 -0.65598978 -0.63976414 1
1587 WALKING 0.30804575 -0.023300458 -0.07970154 -0.19869979 0.13432199 -0.17723723 0.9568354 -0.24566304 -0.019715884 -0.99038534 -0.98497605 -0.96773304 -0.0037799747 -0.18764548 -0.22861387 -0.048773463 0.096493976 -0.50771295 -0.017010965 -0.13213207 0.1188107 -0.50791561 -0.010991653 -0.34020651 0.02969876 -0.28120195 -0.12474305 -0.19883364 -0.32634804 -0.35025523 -0.064423256 -0.15965905 -0.064423256 -0.15965905 -0.088474992 -0.066587764 -0.15839268 -0.18043843 -0.29703671 -0.34890167 -0.17194118 0.15270123 -0.27350035 -0.20945091 0.052367883 -0.18944016 -0.12108708 -3.1199341e-05 -0.46027599 -0.057271875 0.12994694 -0.55316504 -0.37337778 -0.12974485 -0.23528596 -0.5505884 0.048823244 -0.4388233 -0.052787972 -0.35713929 -0.006305701 -0.15557509 -0.19874266 -0.30999068 -0.33434807 -0.41546378 1
1588 LAYING 0.30807036 -0.043286211 -0.11885768 -0.23767422 0.078580361 -0.58666958 0.95854219 -0.21456064 0.019251786 -0.98534138 -0.98353662 -0.98690567 -0.33871667 0.053759308 -0.069017649 0.010553834 -0.11309375 -0.69275658 0.020471544 -0.055559768 0.067639907 -0.48505449 -0.33969232 -0.45555911 -0.079225186 -0.19935543 -0.33802275 -0.41430997 -0.50472659 -0.28745117 -0.17839052 -0.21429281 -0.17839052 -0.21429281 -0.21487704 0.022048453 -0.30321458 -0.50330617 -0.43792034 -0.51281746 -0.086416997 -0.034264351 -0.60937446 -0.3061632 0.066860203 -0.60618884 -0.047839665 -0.2400708 -0.68000329 -0.017386288 -0.036754084 -0.70319846 -0.41813622 -0.35150273 -0.28136752 -0.50799415 -0.33713058 -0.57662682 -0.17826062 -0.35731022 0.010813713 0.028741863 -0.522231 -0.57590007 -0.52308011 -0.53332085 1
1589 LAYING 0.30816354 -0.01140543 -0.13084022 -0.95429525 -0.97691385 -0.96847329 -0.53248034 0.89707331 0.43618767 -0.96096282 -0.98822344 -0.97091535 0.085507773 0.0074316136 0.0028134711 -0.98907905 -0.97145 -0.96958041 -0.02745126 -0.08244384 0.078077317 -0.97908398 -0.96181102 -0.98226116 -0.10269413 -0.026945223 -0.055885048 -0.95347442 -0.9827798 -0.98989044 -0.95355209 -0.96426491 -0.95355209 -0.96426491 -0.97661172 -0.9761224 -0.96801861 -0.97218732 -0.97562266 -0.97674094 -0.9765529 -0.97254952 -0.96990461 -0.94737524 -0.97994534 -0.96918301 -0.98773272 -0.97108839 -0.96707936 -0.99191589 -0.97398621 -0.97042608 -0.9658492 -0.97082915 -0.98623936 -0.98385767 -0.95720881 -0.9824262 -0.97211084 -0.96438569 -0.97558591 -0.9754102 -0.97051598 -0.97835388 -0.97829321 -0.97591266 6
1590 WALKING 0.30830537 -0.019882845 -0.16044667 -0.4390001 0.0033127826 -0.20853766 0.95074425 -0.24149087 -0.014232674 -0.98707561 -0.96948759 -0.95385186 0.28666631 -0.3148356 -0.17485241 -0.29851686 0.023000125 -0.5838836 -0.047035984 -0.14936546 -0.016636794 -0.47892631 -0.11491257 -0.27374917 0.055328681 0.2846238 -0.31102445 -0.21985941 -0.41854496 -0.47916838 -0.24631157 -0.31235944 -0.24631157 -0.31235944 -0.23883716 -0.26096449 -0.18804021 -0.22737358 -0.38627231 -0.39916334 -0.3264201 0.047138317 -0.38125886 -0.49007925 -0.084706099 -0.18207358 -0.29169647 -0.033930655 -0.56495601 -0.37123473 0.017660625 -0.60023939 -0.29982555 -0.1234974 -0.185825 -0.53626854 -0.11586822 -0.37134406 -0.22100186 -0.47647705 -0.2181647 -0.3246622 -0.24519074 -0.34908752 -0.35996055 -0.49777513 1
1591 SITTING 0.30833231 -0.031230345 -0.023772515 -0.27076697 -0.1706243 -0.35773694 0.9459217 -0.25244475 0.086620689 -0.96746785 -0.97042244 -0.93939345 -0.091238888 -0.35493631 0.3728187 -0.50328336 -0.38482167 -0.77271171 0.36175307 -0.14000704 0.26701087 -0.56822835 -0.63084826 -0.431105 -0.057052661 -0.088481529 -0.25338379 -0.63384181 -0.85106176 -0.66332677 -0.22450691 -0.24852482 -0.22450691 -0.24852482 -0.52477102 -0.49311757 -0.35115946 -0.50942007 -0.74710206 -0.80595581 -0.34426251 -0.22728539 -0.45260926 -0.24365167 -0.19362019 -0.35696461 -0.49224949 -0.36318006 -0.74015802 -0.56235178 -0.45894481 -0.80496219 -0.51930227 -0.72125591 -0.42225472 -0.58551812 -0.58710344 -0.48592082 -0.29949377 -0.33786259 -0.47055933 -0.52638946 -0.64707981 -0.50986155 -0.80405653 -0.82208735 2
1592 WALKING_UPSTAIRS 0.30835585 0.015060179 -0.1260511 0.20335468 0.49144346 -0.29267446 0.87443008 -0.35774197 0.11123408 -0.96132779 -0.97042998 -0.93592126 -0.075657959 0.070616983 0.40282814 0.3455411 0.48375925 -0.50577805 0.48258107 -0.49761802 0.33748444 -0.360172 -0.37288232 -0.16213755 -0.1221431 -0.029783142 -0.25842558 0.078552254 -0.28274555 0.17435808 0.22638253 0.29258519 0.22638253 0.29258519 0.18997112 0.36105866 -0.071176752 -0.12320255 -0.17386762 -0.074306674 0.11813619 0.38031726 -0.28423532 0.23529941 0.45356891 -0.35536494 0.2560513 0.29186625 -0.48389779 0.320586 0.59139244 -0.52493227 -0.045886335 -0.26469605 0.10583161 -0.46604297 -0.45482088 -0.34841862 0.38274681 0.037866524 0.33193869 0.38965887 -0.15760089 -0.25047806 -0.19033198 -0.001719884 3
1593 SITTING 0.30861379 -0.036677174 -0.098717165 -0.9004622 -0.85074357 -0.90754457 -0.43459547 0.88296063 0.46233812 -0.87723811 -0.93034183 -0.96462945 0.049200625 0.046589206 0.010330948 -0.94888804 -0.85979637 -0.92456588 0.049821543 -0.2005894 0.45145702 -0.9416824 -0.93888757 -0.87747607 -0.14371142 -0.023758773 -0.14209322 -0.92191677 -0.9731583 -0.96550682 -0.90075378 -0.84152117 -0.90075378 -0.84152117 -0.92650605 -0.87775803 -0.79795254 -0.87204323 -0.96256006 -0.94968099 -0.9201013 -0.85027822 -0.90458393 -0.89334914 -0.8594683 -0.9161326 -0.94442248 -0.87110019 -0.91407216 -0.95949252 -0.856442 -0.93384164 -0.9106544 -0.94728171 -0.86978509 -0.95230579 -0.93449465 -0.89115329 -0.88058031 -0.84635585 -0.89053953 -0.86159122 -0.89149949 -0.88069005 -0.95917128 -0.94197513 6
